Gene_name,TAM111,TAM112,diff,abs_diff
TraesCS3D02G361600,4,0,4,4
TraesCS7D02G409100,5,1,4,4
TraesCS2A02G325900,4,0,4,4
TraesCS4D02G127300,5,1,4,4
TraesCS3B02G560600,7,3,4,4
TraesCS5D02G325400,5,1,4,4
TraesCS2D02G122900,4,0,4,4
TraesCS1A02G348600,5,1,4,4
TraesCS3B02G103600,5,1,4,4
TraesCS5B02G051900,4,0,4,4
TraesCS2D02G019000,4,0,4,4
TraesCS3D02G023800,5,1,4,4
TraesCS7B02G345200,4,0,4,4
TraesCS7D02G136200,4,0,4,4
TraesCS3A02G335800,5,1,4,4
TraesCS1D02G024500,5,1,4,4
TraesCS6B02G399800,5,1,4,4
TraesCS3B02G332300,4,0,4,4
TraesCS6A02G329900,8,4,4,4
TraesCS3A02G536900,4,0,4,4
TraesCS4B02G354400,6,1,5,5
TraesCS6A02G235100,5,0,5,5
TraesCS2B02G578500,6,1,5,5
TraesCS5A02G529300,9,4,5,5
TraesCS6B02G334900,6,1,5,5
TraesCS6D02G285600,6,1,5,5
TraesCS6D02G315300,6,1,5,5
TraesCS5B02G225700,6,1,5,5
TraesCS4A02G405800,6,1,5,5
TraesCS4D02G286400,6,1,5,5
TraesCS2D02G211400,6,1,5,5
TraesCS6B02G333300,5,0,5,5
TraesCS1A02G096800,5,0,5,5
TraesCS3B02G400200,5,0,5,5
TraesCS3B02G400500,6,1,5,5
TraesCS7D02G130100,18,13,5,5
TraesCS2D02G336300,5,0,5,5
TraesCS5A02G286700,8,3,5,5
TraesCS7B02G169200,6,1,5,5
TraesCS2B02G141800,5,0,5,5
TraesCS2B02G517400,5,0,5,5
TraesCS2D02G489700,5,0,5,5
TraesCS3D02G306300,6,1,5,5
TraesCS6D02G222900,6,1,5,5
TraesCS7D02G544600,6,1,5,5
TraesCS1A02G409900,8,3,5,5
TraesCS5B02G274800,6,1,5,5
TraesCS7B02G143500,5,0,5,5
TraesCS5D02G376600,5,0,5,5
TraesCS7B02G340600,6,1,5,5
TraesCS3B02G588500,5,0,5,5
TraesCS3B02G589700,6,1,5,5
TraesCS6A02G269300,5,0,5,5
TraesCS4D02G114600,5,0,5,5
TraesCS5A02G298100,7,1,6,6
TraesCS3A02G417300,19,13,6,6
TraesCS1B02G441300,6,0,6,6
TraesCS5D02G383000,42,36,6,6
TraesCS7A02G411100,7,1,6,6
TraesCS4D02G020300,8,2,6,6
TraesCS6D02G245300,7,1,6,6
TraesCS5D02G059700,16,10,6,6
TraesCS5D02G294400,7,1,6,6
TraesCS3A02G512000,7,1,6,6
TraesCS2A02G565800,6,0,6,6
TraesCS3A02G249100,8,1,7,7
TraesCS5D02G320800,13,6,7,7
TraesCS6A02G208700,8,1,7,7
TraesCS5A02G423900,10,3,7,7
TraesCS7D02G209000,8,1,7,7
TraesCS4B02G290400,13,6,7,7
TraesCS5B02G151800,13,6,7,7
TraesCS7B02G077800,7,0,7,7
TraesCS5D02G205000,8,1,7,7
TraesCS2B02G583800,8,1,7,7
TraesCS7B02G315800,10,3,7,7
TraesCS4D02G325800,8,1,7,7
TraesCS5B02G054200,9,2,7,7
TraesCS7A02G357500,7,0,7,7
TraesCS1D02G351600,14,7,7,7
TraesCS3D02G412800,17,9,8,8
TraesCS2B02G127800,8,0,8,8
TraesCS2D02G193400,13,5,8,8
TraesCS4D02G354200,15,7,8,8
TraesCS7A02G363100,9,1,8,8
TraesCS6B02G366100,12,4,8,8
TraesCS7B02G272500,9,1,8,8
TraesCS4B02G299000,21,13,8,8
TraesCS2D02G100600,18,10,8,8
TraesCS5A02G500400,9,1,8,8
TraesCS2D02G232800,19,11,8,8
TraesCS4B02G372300,51,43,8,8
TraesCS2A02G194500,12,3,9,9
TraesCS4B02G361200,10,1,9,9
TraesCS6A02G306500,10,1,9,9
TraesCS7A02G214800,11,2,9,9
TraesCS4D02G131500,10,1,9,9
TraesCS5D02G158300,15,6,9,9
TraesCS6B02G265200,10,1,9,9
TraesCS4B02G298700,10,1,9,9
TraesCS7B02G455700,10,1,9,9
TraesCS1B02G301200,14,5,9,9
TraesCS2B02G529200,14,4,10,10
TraesCS6A02G097500,17,7,10,10
TraesCS5A02G153000,29,19,10,10
TraesCS4A02G016600,19,9,10,10
TraesCS2A02G563400,10,0,10,10
TraesCS4B02G292900,18,7,11,11
TraesCS5B02G315500,12,1,11,11
TraesCS5B02G154100,42,31,11,11
TraesCS3A02G128400,18,7,11,11
TraesCS2A02G575900,11,0,11,11
TraesCS4B02G032700,11,0,11,11
TraesCS2B02G518400,31,20,11,11
TraesCS3D02G400500,36,24,12,12
TraesCS2B02G212400,18,6,12,12
TraesCS2B02G387300,21,9,12,12
TraesCS5D02G165000,14,2,12,12
TraesCS2B02G434100,18,5,13,13
TraesCS6B02G368700,14,1,13,13
TraesCS2D02G179600,19,6,13,13
TraesCS4D02G289600,22,9,13,13
TraesCS3A02G368700,14,1,13,13
TraesCS6B02G416400,14,1,13,13
TraesCS3B02G561000,24,11,13,13
TraesCS4B02G361100,21,7,14,14
TraesCS4A02G387600,15,1,14,14
TraesCS2D02G597200,15,1,14,14
TraesCS2A02G211800,15,1,14,14
TraesCS6B02G361400,16,1,15,15
TraesCS7D02G250700,17,2,15,15
TraesCS6A02G335400,20,5,15,15
TraesCS6D02G238900,23,8,15,15
TraesCS7D02G163100,43,28,15,15
TraesCS2B02G252000,24,8,16,16
TraesCS3A02G497600,26,10,16,16
TraesCS2A02G266900,24,8,16,16
TraesCS1B02G106800,18,1,17,17
TraesCS3B02G560400,19,2,17,17
TraesCS5D02G161000,26,7,19,19
TraesCS2B02G387800,20,1,19,19
TraesCS7A02G569300,32,13,19,19
TraesCS2D02G453400,39,20,19,19
TraesCS7B02G376500,35,13,22,22
TraesCS2B02G387700,24,1,23,23
TraesCS7A02G194700,94,71,23,23
TraesCS5A02G314600,31,7,24,24
TraesCS7A02G499600,24,0,24,24
TraesCS5A02G513600,25,0,25,25
TraesCS5A02G542000,92,65,27,27
TraesCS5A02G262400,30,3,27,27
TraesCS7A02G214700,38,10,28,28
TraesCS2D02G234000,38,10,28,28
TraesCS7D02G344400,90,61,29,29
TraesCS1B02G285000,88,58,30,30
TraesCS4D02G361400,30,0,30,30
TraesCS7D02G543400,56,25,31,31
TraesCS2D02G598400,43,9,34,34
TraesCS3D02G505200,61,26,35,35
TraesCS1A02G275800,90,54,36,36
TraesCS1D02G275400,86,46,40,40
TraesCS3D02G078500,49,4,45,45
TraesCS1D02G300200,46,0,46,46
TraesCS3B02G092800,54,7,47,47
TraesCS7A02G336700,81,28,53,53
TraesCS5B02G043100,55,0,55,55
TraesCS2B02G402500,111,53,58,58
TraesCS3A02G077900,81,8,73,73
TraesCS7B02G056300,110,25,85,85
TraesCS7D02G196300,122,37,85,85
TraesCS7A02G569100,155,69,86,86
TraesCS7B02G489500,124,36,88,88
TraesCS7D02G543500,144,56,88,88
TraesCS7A02G152500,119,29,90,90
TraesCS7B02G100300,176,46,130,130
TraesCS2B02G549000,130,0,130,130
TraesCS7D02G154200,188,46,142,142
TraesCS7B02G248300,649,49,600,600
TraesCS5A02G245900,3285,41,3244,3244
