Gene_name,TAM111,TAM112,diff,abs_diff
TraesCS4A02G011600,16,14,2,2
TraesCS6D02G285400,2,0,2,2
TraesCS1B02G173700,2,0,2,2
TraesCS6B02G141300,2,0,2,2
TraesCS4A02G067300,2,0,2,2
TraesCS3D02G428700,3,1,2,2
TraesCS2D02G351900,2,0,2,2
TraesCS4B02G045700,3,1,2,2
TraesCS4D02G046200,3,1,2,2
TraesCS1D02G336600,3,1,2,2
TraesCS6A02G287700,2,0,2,2
TraesCS2A02G561400,2,0,2,2
TraesCS2A02G199900,2,0,2,2
TraesCS2D02G207800,2,0,2,2
TraesCS4A02G082400,3,1,2,2
TraesCS5B02G142300,2,0,2,2
TraesCS2D02G179600,3,1,2,2
TraesCS5B02G047100,2,0,2,2
TraesCS1A02G310700,3,1,2,2
TraesCS5A02G256500,3,1,2,2
TraesCS5D02G265000,5,3,2,2
TraesCS7B02G135000,4,2,2,2
TraesCS1A02G327100,2,0,2,2
TraesCS1A02G262400,2,0,2,2
TraesCS3A02G042900,3,1,2,2
TraesCS3D02G037800,3,1,2,2
TraesCS3B02G441600,3,1,2,2
TraesCS4B02G141400,2,0,2,2
TraesCS6D02G238900,6,4,2,2
TraesCS2A02G204500,2,0,2,2
TraesCS1B02G275000,3,1,2,2
TraesCS1D02G262700,2,0,2,2
TraesCS1B02G263200,3,1,2,2
TraesCS1D02G251800,2,0,2,2
TraesCS1D02G420700,3,1,2,2
TraesCS4B02G103900,3,1,2,2
TraesCS5A02G239900,4,2,2,2
TraesCS5B02G241500,3,1,2,2
TraesCS6B02G027700,3,1,2,2
TraesCS7A02G182800,5,3,2,2
TraesCS1A02G275800,10,8,2,2
TraesCS1A02G420500,2,0,2,2
TraesCS1B02G236900,5,3,2,2
TraesCS2B02G478700,4,2,2,2
TraesCS3B02G400200,3,1,2,2
TraesCS3D02G214200,3,1,2,2
TraesCS3D02G257800,3,1,2,2
TraesCS4A02G217800,3,1,2,2
TraesCS5B02G226100,3,1,2,2
TraesCS5D02G007000,4,2,2,2
TraesCS6A02G236700,3,1,2,2
TraesCS7A02G306100,3,1,2,2
TraesCS3B02G439600,5,3,2,2
TraesCS5A02G049100,2,0,2,2
TraesCS7D02G210600,2,0,2,2
TraesCS5A02G349500,2,0,2,2
TraesCS2D02G507200,3,1,2,2
TraesCS4B02G065300,3,1,2,2
TraesCS4A02G162500,3,1,2,2
TraesCS5D02G404400,3,1,2,2
TraesCS6D02G136200,2,0,2,2
TraesCS7B02G240000,2,0,2,2
TraesCS3D02G543400,2,0,2,2
TraesCS1A02G005368,44,42,2,2
TraesCS1A02G045300,2,0,2,2
TraesCS1A02G068400,2,0,2,2
TraesCS1A02G125300,2,0,2,2
TraesCS1A02G192300,2,0,2,2
TraesCS1A02G193000,3,1,2,2
TraesCS1A02G317200,3,1,2,2
TraesCS1A02G350000,2,0,2,2
TraesCS1A02G372400,3,1,2,2
TraesCS1A02G391200,3,1,2,2
TraesCS1A02G425200,2,0,2,2
TraesCS1A02G439700,2,0,2,2
TraesCS1B02G111300,2,0,2,2
TraesCS1B02G133400,5,3,2,2
TraesCS1B02G188000,3,1,2,2
TraesCS1B02G250600,3,1,2,2
TraesCS1B02G352500,2,0,2,2
TraesCS1D02G056200,2,0,2,2
TraesCS1D02G106200,4,2,2,2
TraesCS1D02G141800,2,0,2,2
TraesCS1D02G143800,2,0,2,2
TraesCS1D02G161000,2,0,2,2
TraesCS1D02G168500,2,0,2,2
TraesCS1D02G185000,3,1,2,2
TraesCS1D02G204200,3,1,2,2
TraesCS1D02G211800,5,3,2,2
TraesCS1D02G231000,2,0,2,2
TraesCS1D02G242000,3,1,2,2
TraesCS1D02G252800,3,1,2,2
TraesCS1D02G393800,3,1,2,2
TraesCS2A02G030100,2,0,2,2
TraesCS2A02G061900,5,3,2,2
TraesCS2A02G107000,3,1,2,2
TraesCS2A02G114000,3,1,2,2
TraesCS2A02G155500,3,1,2,2
TraesCS2A02G170300,2,0,2,2
TraesCS2A02G198000,7,5,2,2
TraesCS2A02G209000,3,1,2,2
TraesCS2A02G249900,2,0,2,2
TraesCS2A02G282300,3,1,2,2
TraesCS2A02G283000,34,32,2,2
TraesCS2A02G312900,26,24,2,2
TraesCS2A02G377900,3,1,2,2
TraesCS2A02G398900,4,2,2,2
TraesCS2A02G475900,2,0,2,2
TraesCS2A02G489600,5,3,2,2
TraesCS2B02G026200,3,1,2,2
TraesCS2B02G110300,3,1,2,2
TraesCS2B02G127600,2,0,2,2
TraesCS2B02G148000,3,1,2,2
TraesCS2B02G183300,3,1,2,2
TraesCS2B02G201700,2,0,2,2
TraesCS2B02G221800,2,0,2,2
TraesCS2B02G237900,2,0,2,2
TraesCS2B02G240600,2,0,2,2
TraesCS2B02G246800,2,0,2,2
TraesCS2B02G298500,5,3,2,2
TraesCS2B02G308900,2,0,2,2
TraesCS2B02G356900,3,1,2,2
TraesCS2B02G361900,2,0,2,2
TraesCS2B02G381600,3,1,2,2
TraesCS2B02G391400,40,38,2,2
TraesCS2B02G428300,3,1,2,2
TraesCS2B02G468800,2,0,2,2
TraesCS2B02G587500,4,2,2,2
TraesCS2D02G101500,2,0,2,2
TraesCS2D02G115700,2,0,2,2
TraesCS2D02G158400,2,0,2,2
TraesCS2D02G185200,3,1,2,2
TraesCS2D02G206000,2,0,2,2
TraesCS2D02G279200,2,0,2,2
TraesCS2D02G324100,3,1,2,2
TraesCS2D02G381000,4,2,2,2
TraesCS2D02G394500,3,1,2,2
TraesCS2D02G410800,3,1,2,2
TraesCS2D02G426700,2,0,2,2
TraesCS2D02G487000,3,1,2,2
TraesCS2D02G527700,2,0,2,2
TraesCS2D02G561700,3,1,2,2
TraesCS3A02G120900,2,0,2,2
TraesCS3A02G121000,17,15,2,2
TraesCS3A02G158800,3,1,2,2
TraesCS3A02G191100,3,1,2,2
TraesCS3A02G216100,3,1,2,2
TraesCS3A02G240000,3,1,2,2
TraesCS3A02G336100,3,1,2,2
TraesCS3A02G339600,5,3,2,2
TraesCS3A02G426800,2,0,2,2
TraesCS3B02G126900,3,1,2,2
TraesCS3B02G259900,2,0,2,2
TraesCS3B02G274100,3,1,2,2
TraesCS3B02G293600,3,1,2,2
TraesCS3B02G343000,3,1,2,2
TraesCS3B02G385100,3,1,2,2
TraesCS3B02G431000,3,1,2,2
TraesCS3B02G488600,3,1,2,2
TraesCS3B02G520700,2,0,2,2
TraesCS3B02G610600,2,0,2,2
TraesCS3D02G201300,2,0,2,2
TraesCS3D02G207000,2,0,2,2
TraesCS3D02G235200,5,3,2,2
TraesCS3D02G235600,2,0,2,2
TraesCS3D02G252300,4,2,2,2
TraesCS3D02G298400,3,1,2,2
TraesCS3D02G327800,2,0,2,2
TraesCS3D02G407300,2,0,2,2
TraesCS3D02G465600,2,0,2,2
TraesCS3D02G467300,3,1,2,2
TraesCS3D02G533000,2,0,2,2
TraesCS3D02G539900,3,1,2,2
TraesCS4A02G015700,2,0,2,2
TraesCS4A02G089700,2,0,2,2
TraesCS4A02G110600,3,1,2,2
TraesCS4A02G119700,3,1,2,2
TraesCS4A02G164000,3,1,2,2
TraesCS4A02G187600,5,3,2,2
TraesCS4A02G207900,2,0,2,2
TraesCS4A02G243200,2,0,2,2
TraesCS4A02G246500,4,2,2,2
TraesCS4A02G272000,3,1,2,2
TraesCS4A02G274600,3,1,2,2
TraesCS4A02G294100,2,0,2,2
TraesCS4A02G323800,2,0,2,2
TraesCS4A02G324000,3,1,2,2
TraesCS4B02G040900,3,1,2,2
TraesCS4B02G155800,3,1,2,2
TraesCS4B02G187400,2,0,2,2
TraesCS4B02G210700,3,1,2,2
TraesCS4B02G227600,3,1,2,2
TraesCS4B02G380000,3,1,2,2
TraesCS4D02G066300,2,0,2,2
TraesCS4D02G110200,4,2,2,2
TraesCS4D02G129300,3,1,2,2
TraesCS4D02G143800,2,0,2,2
TraesCS4D02G174800,2,0,2,2
TraesCS4D02G213300,2,0,2,2
TraesCS4D02G288600,3,1,2,2
TraesCS4D02G293900,2,0,2,2
TraesCS5A02G009800,2,0,2,2
TraesCS5A02G072500,2,0,2,2
TraesCS5A02G143900,2,0,2,2
TraesCS5A02G168400,2,0,2,2
TraesCS5A02G195900,2,0,2,2
TraesCS5A02G268700,3,1,2,2
TraesCS5A02G276200,6,4,2,2
TraesCS5A02G301400,3,1,2,2
TraesCS5A02G373000,3,1,2,2
TraesCS5A02G396300,4,2,2,2
TraesCS5A02G429500,3,1,2,2
TraesCS5A02G459900,2,0,2,2
TraesCS5B02G022800,2,0,2,2
TraesCS5B02G161700,5,3,2,2
TraesCS5B02G176500,2,0,2,2
TraesCS5B02G200000,2,0,2,2
TraesCS5B02G232200,3,1,2,2
TraesCS5B02G235400,2,0,2,2
TraesCS5B02G284000,2,0,2,2
TraesCS5B02G302900,3,1,2,2
TraesCS5B02G317600,2,0,2,2
TraesCS5B02G325100,21,19,2,2
TraesCS5B02G401700,2,0,2,2
TraesCS5B02G478500,3,1,2,2
TraesCS5B02G482500,4,2,2,2
TraesCS5B02G530500,13,11,2,2
TraesCS5B02G531100,3,1,2,2
TraesCS5D02G017200,2,0,2,2
TraesCS5D02G085200,2,0,2,2
TraesCS5D02G125300,2,0,2,2
TraesCS5D02G153500,3,1,2,2
TraesCS5D02G169500,3,1,2,2
TraesCS5D02G200700,21,19,2,2
TraesCS5D02G211100,2,0,2,2
TraesCS5D02G385100,3,1,2,2
TraesCS5D02G439400,2,0,2,2
TraesCS5D02G516000,3,1,2,2
TraesCS6A02G043400,2,0,2,2
TraesCS6A02G121300,3,1,2,2
TraesCS6A02G147300,3,1,2,2
TraesCS6A02G259800,2,0,2,2
TraesCS6A02G265800,4,2,2,2
TraesCS6A02G379200,2,0,2,2
TraesCS6A02G386800,2,0,2,2
TraesCS6A02G387800,2,0,2,2
TraesCS6A02G415931,5,3,2,2
TraesCS6B02G022400,2,0,2,2
TraesCS6B02G026900,4,2,2,2
TraesCS6B02G191000,2,0,2,2
TraesCS6B02G198400,4,2,2,2
TraesCS6B02G213800,2,0,2,2
TraesCS6B02G215100,3,1,2,2
TraesCS6B02G238800,4,2,2,2
TraesCS6B02G248100,2,0,2,2
TraesCS6B02G275300,4,2,2,2
TraesCS6B02G336900,3,1,2,2
TraesCS6D02G018500,2,0,2,2
TraesCS6D02G022800,3,1,2,2
TraesCS6D02G090900,2,0,2,2
TraesCS6D02G091300,2,0,2,2
TraesCS6D02G216600,2,0,2,2
TraesCS6D02G289100,3,1,2,2
TraesCS6D02G323000,2,0,2,2
TraesCS6D02G354200,2,0,2,2
TraesCS7A02G134000,5,3,2,2
TraesCS7A02G148100,2,0,2,2
TraesCS7A02G209800,7,5,2,2
TraesCS7A02G212000,3,1,2,2
TraesCS7A02G376500,2,0,2,2
TraesCS7A02G428300,2,0,2,2
TraesCS7A02G439900,2,0,2,2
TraesCS7A02G478600,3,1,2,2
TraesCS7A02G514600,2,0,2,2
TraesCS7A02G518500,3,1,2,2
TraesCS7B02G044200,3,1,2,2
TraesCS7B02G079500,2,0,2,2
TraesCS7B02G083800,3,1,2,2
TraesCS7B02G117700,3,1,2,2
TraesCS7B02G122600,3,1,2,2
TraesCS7B02G137400,3,1,2,2
TraesCS7B02G159800,3,1,2,2
TraesCS7B02G169800,2,0,2,2
TraesCS7B02G170400,2,0,2,2
TraesCS7B02G177600,3,1,2,2
TraesCS7B02G191300,10,8,2,2
TraesCS7B02G198500,8,6,2,2
TraesCS7B02G276300,2,0,2,2
TraesCS7B02G474500,3,1,2,2
TraesCS7D02G026500,4,2,2,2
TraesCS7D02G041100,2,0,2,2
TraesCS7D02G055000,10,8,2,2
TraesCS7D02G081900,2,0,2,2
TraesCS7D02G088500,2,0,2,2
TraesCS7D02G124400,3,1,2,2
TraesCS7D02G180800,2,0,2,2
TraesCS7D02G215500,2,0,2,2
TraesCS7D02G232600,2,0,2,2
TraesCS7D02G324200,2,0,2,2
TraesCS7D02G337800,3,1,2,2
TraesCS7D02G363100,2,0,2,2
TraesCS7D02G378500,3,1,2,2
TraesCS7D02G390400,3,1,2,2
TraesCS7D02G424300,4,2,2,2
TraesCSU02G057800,3,1,2,2
TraesCSU02G080300,2,0,2,2
TraesCSU02G121900,3,1,2,2
TraesCS1D02G078100,1,0,1,1
TraesCS5D02G514900,3,2,1,1
TraesCS1A02G242800,1,0,1,1
TraesCS1B02G256000,30,29,1,1
TraesCS2A02G503100,1,0,1,1
TraesCS2B02G434100,3,2,1,1
TraesCS2B02G572500,1,0,1,1
TraesCS3A02G259900,1,0,1,1
TraesCS5B02G315500,2,1,1,1
TraesCS5B02G344200,1,0,1,1
TraesCS6A02G306300,1,0,1,1
TraesCS6D02G161300,2,1,1,1
TraesCS7A02G128800,1,0,1,1
TraesCS7D02G170600,7,6,1,1
TraesCS2B02G519200,1,0,1,1
TraesCS2B02G578500,2,1,1,1
TraesCS2D02G491200,2,1,1,1
TraesCS3D02G166700,1,0,1,1
TraesCS6A02G113000,1,0,1,1
TraesCS7B02G138900,1,0,1,1
TraesCS4D02G078800,2,1,1,1
TraesCS1A02G083000,1,0,1,1
TraesCS3A02G436100,3,2,1,1
TraesCS6B02G462100,3,2,1,1
TraesCS2B02G118000,1,0,1,1
TraesCS6D02G236700,1,0,1,1
TraesCS2A02G561200,1,0,1,1
TraesCS6D02G221600,1,0,1,1
TraesCS7D02G226400,1,0,1,1
TraesCS3D02G426700,2,1,1,1
TraesCS1B02G297900,1,0,1,1
TraesCS7A02G214700,4,3,1,1
TraesCS7B02G121900,10,9,1,1
TraesCS2A02G172500,2,1,1,1
TraesCS4B02G290400,2,1,1,1
TraesCS1D02G262500,2,1,1,1
TraesCS4D02G268100,1,0,1,1
TraesCS3A02G174900,2,1,1,1
TraesCS3B02G204600,1,0,1,1
TraesCS4B02G320500,1,0,1,1
TraesCS2B02G277300,1,0,1,1
TraesCS2D02G259200,1,0,1,1
TraesCS5B02G151800,1,0,1,1
TraesCS2D02G156800,2,1,1,1
TraesCS4B02G159600,1,0,1,1
TraesCS4D02G266400,1,0,1,1
TraesCS4D02G360200,1,0,1,1
TraesCS5B02G417000,1,0,1,1
TraesCS2B02G458400,1,0,1,1
TraesCS4A02G040600,2,1,1,1
TraesCS5A02G375800,1,0,1,1
TraesCS1A02G087700,1,0,1,1
TraesCS5A02G227100,2,1,1,1
TraesCS5B02G225700,2,1,1,1
TraesCS5D02G234600,2,1,1,1
TraesCS1A02G219200,1,0,1,1
TraesCS6D02G237000,2,1,1,1
TraesCS7A02G270100,3,2,1,1
TraesCS7B02G168300,2,1,1,1
TraesCS6D02G014600,1,0,1,1
TraesCS1A02G251800,1,0,1,1
TraesCS1A02G313400,1,0,1,1
TraesCS2B02G267000,4,3,1,1
TraesCS2D02G528700,3,2,1,1
TraesCS6B02G059500,3,2,1,1
TraesCS6B02G333200,3,2,1,1
TraesCS7B02G144700,1,0,1,1
TraesCS1A02G096800,1,0,1,1
TraesCS1A02G218800,2,1,1,1
TraesCS1B02G122500,1,0,1,1
TraesCS2A02G370400,1,0,1,1
TraesCS3A02G108000,2,1,1,1
TraesCS3A02G187800,1,0,1,1
TraesCS3A02G336500,1,0,1,1
TraesCS3B02G128500,2,1,1,1
TraesCS3D02G329400,1,0,1,1
TraesCS3D02G360500,2,1,1,1
TraesCS4A02G131700,2,1,1,1
TraesCS5B02G086900,2,1,1,1
TraesCS6A02G261100,1,0,1,1
TraesCS2D02G336300,2,1,1,1
TraesCS1A02G263700,1,0,1,1
TraesCS2D02G100700,1,0,1,1
TraesCS3B02G092800,8,7,1,1
TraesCS3D02G401200,2,1,1,1
TraesCS7D02G263800,2,1,1,1
TraesCS4A02G200200,1,0,1,1
TraesCS4D02G199600,2,1,1,1
TraesCS6B02G253900,2,1,1,1
TraesCS2A02G292700,1,0,1,1
TraesCS2B02G309100,1,0,1,1
TraesCS2D02G290500,1,0,1,1
TraesCS3D02G408000,1,0,1,1
TraesCS2A02G169300,2,1,1,1
TraesCS2B02G195600,2,1,1,1
TraesCS2D02G176800,2,1,1,1
TraesCS7A02G422900,1,0,1,1
TraesCS2D02G122900,1,0,1,1
TraesCS4B02G166400,1,0,1,1
TraesCS6B02G300200,2,1,1,1
TraesCS2B02G289000,2,1,1,1
TraesCS2D02G269200,1,0,1,1
TraesCS3D02G242500,2,1,1,1
TraesCS5A02G059100,1,0,1,1
TraesCS5A02G156700,1,0,1,1
TraesCS7A02G343000,1,0,1,1
TraesCS7D02G336400,1,0,1,1
TraesCS7D02G345700,2,1,1,1
TraesCS1A02G005500,2,1,1,1
TraesCS1A02G007500,2,1,1,1
TraesCS1A02G015300,3,2,1,1
TraesCS1A02G176800,1,0,1,1
TraesCS1A02G181900,4,3,1,1
TraesCS1A02G205100,1,0,1,1
TraesCS1A02G227300,1,0,1,1
TraesCS1A02G241100,1,0,1,1
TraesCS1A02G253400,6,5,1,1
TraesCS1A02G259100,1,0,1,1
TraesCS1A02G259800,2,1,1,1
TraesCS1A02G270700,2,1,1,1
TraesCS1A02G274100,3,2,1,1
TraesCS1A02G308300,2,1,1,1
TraesCS1A02G351300,1,0,1,1
TraesCS1A02G355200,2,1,1,1
TraesCS1A02G409800,1,0,1,1
TraesCS1A02G418300,1,0,1,1
TraesCS1A02G442500,1,0,1,1
TraesCS1B02G042300,1,0,1,1
TraesCS1B02G177900,1,0,1,1
TraesCS1B02G182400,1,0,1,1
TraesCS1B02G191200,2,1,1,1
TraesCS1B02G209200,1,0,1,1
TraesCS1B02G253000,1,0,1,1
TraesCS1B02G261200,1,0,1,1
TraesCS1B02G268100,1,0,1,1
TraesCS1B02G316300,1,0,1,1
TraesCS1B02G321700,1,0,1,1
TraesCS1B02G352200,2,1,1,1
TraesCS1B02G392700,28,27,1,1
TraesCS1B02G427700,2,1,1,1
TraesCS1D02G030600,2,1,1,1
TraesCS1D02G079600,2,1,1,1
TraesCS1D02G127000,1,0,1,1
TraesCS1D02G225400,3,2,1,1
TraesCS1D02G227500,2,1,1,1
TraesCS1D02G330500,1,0,1,1
TraesCS1D02G335400,1,0,1,1
TraesCS1D02G368200,2,1,1,1
TraesCS1D02G375600,7,6,1,1
TraesCS1D02G382100,2,1,1,1
TraesCS1D02G397200,1,0,1,1
TraesCS1D02G405900,1,0,1,1
TraesCS1D02G408500,1,0,1,1
TraesCS2A02G017000,1,0,1,1
TraesCS2A02G062000,1,0,1,1
TraesCS2A02G063000,1,0,1,1
TraesCS2A02G071700,2,1,1,1
TraesCS2A02G076300,3,2,1,1
TraesCS2A02G112000,1,0,1,1
TraesCS2A02G132600,2,1,1,1
TraesCS2A02G155200,1,0,1,1
TraesCS2A02G157800,2,1,1,1
TraesCS2A02G192100,2,1,1,1
TraesCS2A02G215600,1,0,1,1
TraesCS2A02G218500,1,0,1,1
TraesCS2A02G228600,1,0,1,1
TraesCS2A02G274700,2,1,1,1
TraesCS2A02G281200,1,0,1,1
TraesCS2A02G305000,1,0,1,1
TraesCS2A02G324200,2,1,1,1
TraesCS2A02G386700,3,2,1,1
TraesCS2A02G394600,1,0,1,1
TraesCS2A02G398800,1,0,1,1
TraesCS2A02G402500,1,0,1,1
TraesCS2A02G411200,2,1,1,1
TraesCS2A02G413800,3,2,1,1
TraesCS2A02G468500,1,0,1,1
TraesCS2A02G500400,2,1,1,1
TraesCS2A02G532400,1,0,1,1
TraesCS2A02G552700,2,1,1,1
TraesCS2A02G554900,1,0,1,1
TraesCS2A02G573500,1,0,1,1
TraesCS2B02G075300,5,4,1,1
TraesCS2B02G075700,1,0,1,1
TraesCS2B02G075800,1,0,1,1
TraesCS2B02G230800,1,0,1,1
TraesCS2B02G266600,1,0,1,1
TraesCS2B02G289200,2,1,1,1
TraesCS2B02G304000,1,0,1,1
TraesCS2B02G317100,1,0,1,1
TraesCS2B02G321000,1,0,1,1
TraesCS2B02G350500,2,1,1,1
TraesCS2B02G401500,4,3,1,1
TraesCS2B02G408500,1,0,1,1
TraesCS2B02G415600,2,1,1,1
TraesCS2B02G425100,1,0,1,1
TraesCS2B02G491400,1,0,1,1
TraesCS2B02G529500,3,2,1,1
TraesCS2B02G554200,1,0,1,1
TraesCS2B02G583200,1,0,1,1
TraesCS2D02G082100,1,0,1,1
TraesCS2D02G087300,2,1,1,1
TraesCS2D02G088800,1,0,1,1
TraesCS2D02G090200,4,3,1,1
TraesCS2D02G093500,2,1,1,1
TraesCS2D02G171500,2,1,1,1
TraesCS2D02G216100,1,0,1,1
TraesCS2D02G369800,7,6,1,1
TraesCS2D02G374700,2,1,1,1
TraesCS2D02G392300,2,1,1,1
TraesCS2D02G400300,3,2,1,1
TraesCS2D02G412800,1,0,1,1
TraesCS2D02G456400,4,3,1,1
TraesCS2D02G468600,1,0,1,1
TraesCS2D02G476000,2,1,1,1
TraesCS2D02G478200,2,1,1,1
TraesCS2D02G532600,1,0,1,1
TraesCS3A02G065000,2,1,1,1
TraesCS3A02G096300,2,1,1,1
TraesCS3A02G104100,2,1,1,1
TraesCS3A02G113100,2,1,1,1
TraesCS3A02G115900,2,1,1,1
TraesCS3A02G128900,1,0,1,1
TraesCS3A02G134600,2,1,1,1
TraesCS3A02G182500,1,0,1,1
TraesCS3A02G238400,2,1,1,1
TraesCS3A02G270500,1,0,1,1
TraesCS3A02G284800,2,1,1,1
TraesCS3A02G446200,3,2,1,1
TraesCS3A02G449200,2,1,1,1
TraesCS3B02G239800,1,0,1,1
TraesCS3B02G308100,1,0,1,1
TraesCS3B02G309600,1,0,1,1
TraesCS3B02G387300,1,0,1,1
TraesCS3B02G388700,1,0,1,1
TraesCS3B02G410000,2,1,1,1
TraesCS3B02G471500,1,0,1,1
TraesCS3B02G477400,1,0,1,1
TraesCS3B02G481300,4,3,1,1
TraesCS3D02G115000,1,0,1,1
TraesCS3D02G124800,7,6,1,1
TraesCS3D02G193200,2,1,1,1
TraesCS3D02G221900,2,1,1,1
TraesCS3D02G351900,1,0,1,1
TraesCS3D02G387500,1,0,1,1
TraesCS3D02G389300,1,0,1,1
TraesCS3D02G403300,3,2,1,1
TraesCS3D02G436000,2,1,1,1
TraesCS3D02G440200,1,0,1,1
TraesCS3D02G504200,1,0,1,1
TraesCS3D02G520100,1,0,1,1
TraesCS4A02G008100,1,0,1,1
TraesCS4A02G015500,2,1,1,1
TraesCS4A02G043500,1,0,1,1
TraesCS4A02G050800,1,0,1,1
TraesCS4A02G056500,8,7,1,1
TraesCS4A02G100700,1,0,1,1
TraesCS4A02G102100,2,1,1,1
TraesCS4A02G103000,1,0,1,1
TraesCS4A02G112800,4,3,1,1
TraesCS4A02G136000,1,0,1,1
TraesCS4A02G162800,1,0,1,1
TraesCS4A02G178800,2,1,1,1
TraesCS4A02G186500,2,1,1,1
TraesCS4A02G202200,1,0,1,1
TraesCS4A02G202300,1,0,1,1
TraesCS4A02G237600,1,0,1,1
TraesCS4A02G247500,1,0,1,1
TraesCS4A02G281800,1,0,1,1
TraesCS4A02G340400,1,0,1,1
TraesCS4A02G453500,8,7,1,1
TraesCS4B02G010900,4,3,1,1
TraesCS4B02G051300,2,1,1,1
TraesCS4B02G055000,2,1,1,1
TraesCS4B02G067400,1,0,1,1
TraesCS4B02G105300,1,0,1,1
TraesCS4B02G172800,1,0,1,1
TraesCS4B02G276100,7,6,1,1
TraesCS4B02G288300,1,0,1,1
TraesCS4B02G288400,1,0,1,1
TraesCS4B02G329500,1,0,1,1
TraesCS4D02G021400,1,0,1,1
TraesCS4D02G038200,1,0,1,1
TraesCS4D02G038300,2,1,1,1
TraesCS4D02G040000,2,1,1,1
TraesCS4D02G063000,1,0,1,1
TraesCS4D02G075000,3,2,1,1
TraesCS4D02G078200,1,0,1,1
TraesCS4D02G142600,2,1,1,1
TraesCS4D02G171200,1,0,1,1
TraesCS4D02G184800,1,0,1,1
TraesCS4D02G192700,2,1,1,1
TraesCS4D02G213100,1,0,1,1
TraesCS4D02G220400,1,0,1,1
TraesCS4D02G225300,1,0,1,1
TraesCS4D02G251700,1,0,1,1
TraesCS5A02G018600,1,0,1,1
TraesCS5A02G045300,1,0,1,1
TraesCS5A02G079400,1,0,1,1
TraesCS5A02G098900,2,1,1,1
TraesCS5A02G113400,1,0,1,1
TraesCS5A02G182800,1,0,1,1
TraesCS5A02G201200,1,0,1,1
TraesCS5A02G247000,1,0,1,1
TraesCS5A02G262000,1,0,1,1
TraesCS5A02G360000,1,0,1,1
TraesCS5A02G380500,1,0,1,1
TraesCS5A02G491800,2,1,1,1
TraesCS5A02G522100,2,1,1,1
TraesCS5B02G078500,1,0,1,1
TraesCS5B02G081100,14,13,1,1
TraesCS5B02G084800,1,0,1,1
TraesCS5B02G100200,1,0,1,1
TraesCS5B02G125700,1,0,1,1
TraesCS5B02G126000,2,1,1,1
TraesCS5B02G131500,2,1,1,1
TraesCS5B02G133400,1,0,1,1
TraesCS5B02G137400,1,0,1,1
TraesCS5B02G166600,1,0,1,1
TraesCS5B02G173300,2,1,1,1
TraesCS5B02G181100,1,0,1,1
TraesCS5B02G182000,1,0,1,1
TraesCS5B02G260100,3,2,1,1
TraesCS5B02G272400,1,0,1,1
TraesCS5B02G290600,1,0,1,1
TraesCS5B02G304400,1,0,1,1
TraesCS5B02G388900,2,1,1,1
TraesCS5B02G401200,1,0,1,1
TraesCS5B02G405400,1,0,1,1
TraesCS5B02G467700,1,0,1,1
TraesCS5B02G523600,1,0,1,1
TraesCS5B02G564200,3,2,1,1
TraesCS5D02G028100,1,0,1,1
TraesCS5D02G096000,2,1,1,1
TraesCS5D02G128800,1,0,1,1
TraesCS5D02G139900,1,0,1,1
TraesCS5D02G144700,1,0,1,1
TraesCS5D02G169100,1,0,1,1
TraesCS5D02G195400,1,0,1,1
TraesCS5D02G209900,2,1,1,1
TraesCS5D02G255200,2,1,1,1
TraesCS5D02G282600,3,2,1,1
TraesCS5D02G299000,1,0,1,1
TraesCS5D02G365300,1,0,1,1
TraesCS5D02G390300,1,0,1,1
TraesCS6A02G018600,2,1,1,1
TraesCS6A02G078200,1,0,1,1
TraesCS6A02G224800,2,1,1,1
TraesCS6A02G266000,1,0,1,1
TraesCS6A02G268000,3,2,1,1
TraesCS6A02G282700,1,0,1,1
TraesCS6A02G286400,2,1,1,1
TraesCS6A02G286500,3,2,1,1
TraesCS6A02G323200,3,2,1,1
TraesCS6A02G340500,2,1,1,1
TraesCS6A02G369800,1,0,1,1
TraesCS6A02G397400,1,0,1,1
TraesCS6B02G018500,2,1,1,1
TraesCS6B02G040800,1,0,1,1
TraesCS6B02G132100,2,1,1,1
TraesCS6B02G143000,1,0,1,1
TraesCS6B02G210400,1,0,1,1
TraesCS6B02G233400,1,0,1,1
TraesCS6B02G259900,1,0,1,1
TraesCS6B02G278600,1,0,1,1
TraesCS6B02G292100,1,0,1,1
TraesCS6B02G296400,1,0,1,1
TraesCS6B02G354000,1,0,1,1
TraesCS6B02G398800,1,0,1,1
TraesCS6B02G444800,1,0,1,1
TraesCS6D02G026400,1,0,1,1
TraesCS6D02G042500,1,0,1,1
TraesCS6D02G146900,3,2,1,1
TraesCS6D02G162700,2,1,1,1
TraesCS6D02G259500,2,1,1,1
TraesCS6D02G381700,1,0,1,1
TraesCS7A02G009400,5,4,1,1
TraesCS7A02G079100,1,0,1,1
TraesCS7A02G092800,1,0,1,1
TraesCS7A02G093300,4,3,1,1
TraesCS7A02G097100,2,1,1,1
TraesCS7A02G103500,1,0,1,1
TraesCS7A02G188200,1,0,1,1
TraesCS7A02G242600,1,0,1,1
TraesCS7A02G244000,1,0,1,1
TraesCS7A02G292200,1,0,1,1
TraesCS7A02G312600,2,1,1,1
TraesCS7A02G330000,1,0,1,1
TraesCS7A02G359700,1,0,1,1
TraesCS7A02G427700,2,1,1,1
TraesCS7A02G462900,2,1,1,1
